candidate_id,ministry_code,field_name,sector_name,program_code,fiscal_year,account_type,performance_program_name,priority_tier,priority_reason,account_original_budget,fiscal_impact_within_ministry,performance_gap,execution_management,budget_performance_mismatch,fiscal_impact,scenario,scenario_score,scenario_score_within_ministry,scenario_rank_min,scenario_rank_average,scenario_rank_max,scenario_rank_percentile,scenario_rank_min_within_ministry,scenario_rank_average_within_ministry,scenario_rank_max_within_ministry,scenario_rank_percentile_within_ministry,scenario_weights
075:2023:사회복지:취약계층지원:1500:GENERAL_ACCOUNT,075,사회복지,취약계층지원,1500,2023,GENERAL_ACCOUNT,장애인생활안정 및 재활 지원,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,4532450000000,0.8717948717948718,0.5,0.0,6.905757371840837e-05,0.9492753623188406,fiscal_impact_adjusted,0.47972395644227994,0.44873176023269246,28,28.0,28,0.8695652173913043,11,11.0,11,0.8591549295774648,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2023:사회복지:아동·보육:2500:FUND,075,사회복지,아동·보육,2500,2023,FUND,저출산대응및인구정책지원,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,19906000000,0.2564102564102564,1.0,0.33648146287551495,0.0,0.2028985507246377,fiscal_impact_adjusted,0.3484557128649581,0.36986039513920554,86,86.0,86,0.5893719806763285,27,27.0,27,0.6338028169014085,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2023:사회복지:아동·보육:2500:GENERAL_ACCOUNT,075,사회복지,아동·보육,2500,2023,GENERAL_ACCOUNT,저출산대응및인구정책지원,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,2625301000000,0.8461538461538461,1.0,0.0010497843866284285,0.0,0.9202898550724637,fiscal_impact_adjusted,0.5683258989063112,0.5386714953388643,10,10.0,10,0.9565217391304348,2,2.0,2,0.9859154929577465,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
102:2023:산업·중소기업및에너지:중소기업및소상공인육성:2100:GENERAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,2100,2023,GENERAL_ACCOUNT,중소기업기술개발지원,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;BUDGET_PERFORMANCE_MISMATCH,1481056000000,0.8636363636363636,1.0,0.0,0.0038708867186656006,0.855072463768116,fiscal_impact_adjusted,0.5428031628509795,0.5462287227982785,12,12.0,12,0.9468599033816425,4,4.0,4,0.9230769230769231,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
102:2023:산업·중소기업및에너지:중소기업및소상공인육성:2100:SPECIAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,2100,2023,SPECIAL_ACCOUNT,중소기업기술개발지원,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;BUDGET_PERFORMANCE_MISMATCH,271720000000,0.6363636363636364,1.0,0.0,0.05712866185779479,0.6739130434782609,fiscal_impact_adjusted,0.48099094976286333,0.46597118691701356,27,27.0,27,0.8743961352657005,7,7.0,7,0.8461538461538461,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
019:2023:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2023,FUND,직업능력개발,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,1894749000000,0.7368421052631579,1.0,0.5,0.0,0.8695652173913043,fiscal_impact_adjusted,0.6478260869565218,0.5947368421052632,1,1.0,1,1.0,4,4.0,4,0.9189189189189189,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
019:2024:사회복지:고용:1000:FUND,019,사회복지,고용,1000,2024,FUND,고용창출,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,338823000000,0.42105263157894735,0.0,0.5,0.48726326134884584,0.7226277372262774,fiscal_impact_adjusted,0.4865037471602801,0.3658737049013481,24,24.0,24,0.8888888888888888,18,18.0,18,0.5405405405405406,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
019:2024:사회복지:고용:1000:GENERAL_ACCOUNT,019,사회복지,고용,1000,2024,GENERAL_ACCOUNT,고용창출,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,1531584000000,0.7368421052631579,0.0,0.5,0.10697878797375789,0.8467153284671532,fiscal_impact_adjusted,0.4600818889816129,0.4161325997000147,37,37.0,37,0.8260869565217391,12,12.0,12,0.7027027027027026,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2024:보건:보건의료:2700:GENERAL_ACCOUNT,075,보건,보건의료,2700,2024,GENERAL_ACCOUNT,공공보건의료확충,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,177230000000,0.48717948717948717,0.0,0.010082943068329289,0.07310274784178751,0.6131386861313869,fiscal_impact_adjusted,0.26189261263457814,0.21150893305381824,137,137.0,137,0.3429951690821256,62,62.0,62,0.14084507042253525,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2024:보건:보건의료:4100:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,4100,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립공주병원,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,5855000000,0.02564102564102564,1.0,1.0,0.0,0.08759124087591241,fiscal_impact_adjusted,0.435036496350365,0.4102564102564103,47,47.0,47,0.7777777777777778,18,18.0,18,0.7605633802816901,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2024:보건:보건의료:3800:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3800,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립나주병원,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;PROGRAM_STRUCTURE_CONTEXT,7044000000,0.1282051282051282,0.0,0.5,0.008375922771152754,0.11678832116788321,fiscal_impact_adjusted,0.14839051302138384,0.15295723583628185,189,189.0,189,0.09178743961352653,71,71.0,71,0.014084507042253502,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2024:사회복지:취약계층지원:1800:RESPONSIBLE_OPERATION_ACCOUNT,075,사회복지,취약계층지원,1800,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립재활원,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,30746000000,0.3333333333333333,0.0,1.0,0.007285500552917453,0.26277372262773724,fiscal_impact_adjusted,0.30656658916167845,0.3347904334439169,114,114.0,114,0.45410628019323673,34,34.0,34,0.5352112676056338,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
162:2024:과학기술:과학기술인력및문화:2200:RESPONSIBLE_OPERATION_ACCOUNT,162,과학기술,과학기술인력및문화,2200,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립중앙과학관운영,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,11925000000,0.1864406779661017,1.0,0.5,0.0,0.1678832116788321,fiscal_impact_adjusted,0.3671532846715329,0.3745762711864407,77,77.0,77,0.6328502415458936,19,19.0,19,0.6842105263157895,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2024:보건:보건의료:3300:GENERAL_ACCOUNT,075,보건,보건의료,3300,2024,GENERAL_ACCOUNT,국민건강생활실천,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,231439000000,0.5897435897435898,1.0,0.025533725949386233,0.0,0.6642335766423357,fiscal_impact_adjusted,0.47080017584681155,0.4410041810873132,31,31.0,31,0.855072463768116,12,12.0,12,0.8450704225352113,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2024:보건:보건의료:4500:GENERAL_ACCOUNT,075,보건,보건의료,4500,2024,GENERAL_ACCOUNT,소록도병원,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,9529000000,0.20512820512820512,1.0,0.5,0.0,0.1386861313868613,fiscal_impact_adjusted,0.3554744525547446,0.3820512820512821,82,82.0,82,0.6086956521739131,24,24.0,24,0.676056338028169,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
162:2024:통신:우정:5100:SPECIAL_ACCOUNT,162,통신,우정,5100,2024,SPECIAL_ACCOUNT,우정서비스,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,1957179000000,0.9661016949152542,0.0,0.08081836152952795,0.08217184018426521,0.8832116788321168,fiscal_impact_adjusted,0.3858827118756054,0.41903871830886036,65,65.0,65,0.6908212560386473,9,9.0,9,0.8596491228070176,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
162:2024:과학기술:과학기술연구개발:1400:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1400,2024,GENERAL_ACCOUNT,원자력 진흥,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,51780000000,0.423728813559322,0.0,0.014484356894553883,0.010428736964078795,0.36496350364963503,fiscal_impact_adjusted,0.15096802023158057,0.17447414419545534,187,187.0,187,0.10144927536231885,46,46.0,46,0.21052631578947367,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2024:사회복지:취약계층지원:1500:GENERAL_ACCOUNT,075,사회복지,취약계층지원,1500,2024,GENERAL_ACCOUNT,장애인생활안정 및 재활 지원,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,5025066000000,0.8717948717948718,0.0,3.8208453381507824e-05,3.2437384902009246e-05,0.948905109489051,fiscal_impact_adjusted,0.3795761729632771,0.34873207788560545,71,71.0,71,0.6618357487922706,30,30.0,30,0.5915492957746479,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
162:2024:통신:방송통신:2500:FUND,162,통신,방송통신,2500,2024,FUND,전파활용방송서비스산업,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,21614000000,0.2711864406779661,0.0,0.2671185342833349,0.04770056444896826,0.22627737226277372,fiscal_impact_adjusted,0.15347476865157011,0.17143839601764707,185,185.0,185,0.11111111111111116,47,47.0,47,0.19298245614035092,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
162:2024:통신:방송통신:2500:GENERAL_ACCOUNT,162,통신,방송통신,2500,2024,GENERAL_ACCOUNT,전파활용방송서비스산업,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,52205000000,0.4406779661016949,0.0,0.02088880375442965,0.03945982185614405,0.3722627737226277,fiscal_impact_adjusted,0.16097483461116582,0.1883409115627927,183,183.0,183,0.12077294685990336,45,45.0,45,0.22807017543859653,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
162:2024:통신:정보통신:2100:FUND,162,통신,정보통신,2100,2024,FUND,정보통신융합산업,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,519479000000,0.9322033898305084,0.0,0.17707549294581687,0.0034650101351546454,0.7737226277372263,fiscal_impact_adjusted,0.34559715171108485,0.4089894565483977,89,89.0,89,0.5748792270531401,10,10.0,10,0.8421052631578947,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
102:2024:산업·중소기업및에너지:중소기업및소상공인육성:5400:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,5400,2024,FUND,중소기업인력지원,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,35542000000,0.25,0.0,0.19118226323785945,0.004670530639806427,0.2773722627737226,fiscal_impact_adjusted,0.15011946388502223,0.1391705587755332,188,188.0,188,0.09661835748792269,37,37.0,37,0.07692307692307687,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
019:2024:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2024,FUND,직업능력개발,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,1628382000000,0.7894736842105263,1.0,0.5,0.0,0.8613138686131386,fiscal_impact_adjusted,0.6445255474452556,0.6157894736842107,2,2.0,2,0.9951690821256038,1,1.0,1,1.0,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
019:2024:사회복지:고용:1100:GENERAL_ACCOUNT,019,사회복지,고용,1100,2024,GENERAL_ACCOUNT,직업능력개발,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,932436000000,0.5789473684210527,1.0,0.00986341153709209,0.0,0.8102189781021898,fiscal_impact_adjusted,0.5260602735482944,0.4335516296758396,16,16.0,16,0.927536231884058,11,11.0,11,0.7297297297297297,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
019:2024:사회복지:고용:1100:SPECIAL_ACCOUNT,019,사회복지,고용,1100,2024,SPECIAL_ACCOUNT,직업능력개발,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,411057000000,0.47368421052631576,1.0,0.04922188406960592,0.0,0.7518248175182481,fiscal_impact_adjusted,0.5105743038212205,0.39931806102444756,19,19.0,19,0.9130434782608696,14,14.0,14,0.6486486486486487,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
019:2022:사회복지:고용:1000:FUND,019,사회복지,고용,1000,2022,FUND,고용창출,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT,2891133000000,0.8666666666666667,0.0,1.0,0.0,0.9140625,fiscal_impact_adjusted,0.565625,0.5466666666666666,11,11.0,11,0.9516908212560387,5,5.0,5,0.8918918918918919,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2022:보건:보건의료:3900:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3900,2022,RESPONSIBLE_OPERATION_ACCOUNT,국립부곡병원,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,7512000000,0.11428571428571428,0.0,1.0,0.0,0.1015625,fiscal_impact_adjusted,0.240625,0.24571428571428572,149,149.0,149,0.285024154589372,55,55.0,55,0.23943661971830987,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2023:보건:보건의료:3900:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3900,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립부곡병원,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,7677000000,0.15384615384615385,0.0,1.0,0.0,0.11594202898550725,fiscal_impact_adjusted,0.2463768115942029,0.26153846153846155,147,147.0,147,0.2946859903381642,48,48.5,49,0.33098591549295775,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2024:보건:보건의료:4000:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,4000,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립춘천병원,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT,6864000000,0.10256410256410256,0.0,1.0,0.0,0.10948905109489052,fiscal_impact_adjusted,0.24379562043795622,0.24102564102564103,148,148.0,148,0.28985507246376807,56,56.0,56,0.22535211267605637,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
162:2024:과학기술:과학기술연구개발:1200:SPECIAL_ACCOUNT,162,과학기술,과학기술연구개발,1200,2024,SPECIAL_ACCOUNT,기초연구진흥,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,53000000000,0.4745762711864407,0.0,1.0,0.0,0.38686131386861317,fiscal_impact_adjusted,0.3547445255474453,0.3898305084745763,83,83.0,83,0.6038647342995169,14,14.0,14,0.7719298245614035,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2024:사회복지:취약계층지원:1900:GENERAL_ACCOUNT,075,사회복지,취약계층지원,1900,2024,GENERAL_ACCOUNT,노숙인의사상자지원,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,7136000000,0.15384615384615385,0.0,1.0,0.0,0.12408759124087591,fiscal_impact_adjusted,0.24963503649635038,0.26153846153846155,146,146.0,146,0.2995169082125604,48,48.5,49,0.33098591549295775,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2022:보건:건강보험:4900:FUND,075,보건,건강보험,4900,2022,FUND,건강보험제도 운영,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,1814940000000,0.7428571428571429,0.5,0.0,0.0,0.8515625,fiscal_impact_adjusted,0.44062500000000004,0.3971428571428572,45,45.0,45,0.78743961352657,21,21.0,21,0.7183098591549295,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2022:보건:건강보험:4900:GENERAL_ACCOUNT,075,보건,건강보험,4900,2022,GENERAL_ACCOUNT,건강보험제도 운영,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,10109249000000,0.9142857142857143,0.5,0.0,0.0,0.9609375,fiscal_impact_adjusted,0.484375,0.4657142857142857,25,25.0,25,0.8840579710144928,7,7.0,7,0.9154929577464789,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
019:2022:사회복지:고용:1200:FUND,019,사회복지,고용,1200,2022,FUND,고용안전망확충,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,11775073000000,1.0,1.0,0.0,0.0,0.96875,fiscal_impact_adjusted,0.5875,0.6000000000000001,7,7.0,7,0.9710144927536232,3,3.0,3,0.9459459459459459,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
019:2022:사회복지:고용:1000:GENERAL_ACCOUNT,019,사회복지,고용,1000,2022,GENERAL_ACCOUNT,고용창출,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT,2206587000000,0.7333333333333333,0.0,0.5,0.0,0.8828125,fiscal_impact_adjusted,0.453125,0.3933333333333333,40,40.0,40,0.8115942028985508,15,15.0,15,0.6216216216216216,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
019:2022:사회복지:고용:1300:FUND,019,사회복지,고용,1300,2022,FUND,고용평등증진,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,2503235000000,0.8,0.2,0.0,0.0,0.890625,fiscal_impact_adjusted,0.39625,0.36000000000000004,59,59.0,59,0.7198067632850241,19,19.0,19,0.5135135135135135,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
019:2022:사회복지:고용:1300:GENERAL_ACCOUNT,019,사회복지,고용,1300,2022,GENERAL_ACCOUNT,고용평등증진,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,66040000000,0.2,0.2,0.0,0.0,0.390625,fiscal_impact_adjusted,0.19625,0.12000000000000002,167,167.0,167,0.19806763285024154,33,33.0,33,0.1351351351351351,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2022:보건:보건의료:2700:FUND,075,보건,보건의료,2700,2022,FUND,공공보건의료확충,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,337781000000,0.6,0.5,0.0,0.0,0.6875,fiscal_impact_adjusted,0.375,0.33999999999999997,74,74.0,74,0.6473429951690821,32,32.0,32,0.5633802816901409,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2022:보건:보건의료:2700:SPECIAL_ACCOUNT,075,보건,보건의료,2700,2022,SPECIAL_ACCOUNT,공공보건의료확충,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,48982000000,0.34285714285714286,0.5,0.0,0.0,0.296875,fiscal_impact_adjusted,0.21875,0.23714285714285716,159,159.0,159,0.23671497584541068,57,57.0,57,0.21126760563380287,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
162:2022:과학기술:과학기술연구지원:1600:GENERAL_ACCOUNT,162,과학기술,과학기술연구지원,1600,2022,GENERAL_ACCOUNT,과학기술기반 조성,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,54291000000,0.39285714285714285,0.0,0.5,0.0,0.3125,fiscal_impact_adjusted,0.225,0.2571428571428571,157,157.0,157,0.24637681159420288,36,36.0,36,0.38596491228070173,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2022:보건:보건의료:3700:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3700,2022,RESPONSIBLE_OPERATION_ACCOUNT,국립정신건강센터,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,16726000000,0.2,1.0,0.0,0.0,0.15625,fiscal_impact_adjusted,0.2625,0.28,136,136.0,136,0.34782608695652173,46,46.0,46,0.3661971830985915,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
162:2022:과학기술:과학기술인력및문화:2200:RESPONSIBLE_OPERATION_ACCOUNT,162,과학기술,과학기술인력및문화,2200,2022,RESPONSIBLE_OPERATION_ACCOUNT,국립중앙과학관 운영,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,10069000000,0.17857142857142858,0.3333333333333333,0.0,0.0,0.125,fiscal_impact_adjusted,0.11666666666666667,0.1380952380952381,199,199.0,199,0.04347826086956519,50,50.0,50,0.14035087719298245,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2022:보건:보건의료:3300:FUND,075,보건,보건의료,3300,2022,FUND,국민건강생활실천,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,374509000000,0.6571428571428571,0.5,0.0,0.0,0.703125,fiscal_impact_adjusted,0.38125,0.3628571428571428,69,69.0,69,0.6714975845410628,28,28.0,28,0.619718309859155,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2022:보건:보건의료:3300:GENERAL_ACCOUNT,075,보건,보건의료,3300,2022,GENERAL_ACCOUNT,국민건강생활실천,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,179703000000,0.45714285714285713,0.5,0.0,0.0,0.5703125,fiscal_impact_adjusted,0.328125,0.2828571428571428,105,105.0,105,0.4975845410628019,44,44.0,44,0.3943661971830986,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
019:2022:사회복지:노동:3000:FUND,019,사회복지,노동,3000,2022,FUND,근로조건보호 및 복지증진,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT,992515000000,0.4666666666666667,0.0,0.5,0.0,0.796875,fiscal_impact_adjusted,0.41875000000000007,0.28666666666666674,53,53.0,53,0.748792270531401,25,25.0,25,0.3513513513513513,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
