candidate_id,ministry_code,field_name,sector_name,program_code,fiscal_year,account_type,performance_program_name,program_level_priority_reason_context,drilldown_selection_scope,program_level_reported_target_context_signal,program_context_grain,program_context_disclaimer,project_performance_attributed,drilldown_role,project_id,account_code,account_name_budget_api,activity_code,activity_name_budget_api,subactivity_code,project_name,project_original_budget,project_current_budget,project_expenditure,project_remaining_amount,project_carryover,project_unused,execution_rate,budget_share_within_candidate,remaining_share_within_candidate,budget_rank_within_candidate,project_financial_signal_types,project_status,structural_change_type,financial_quality_level,rank_confidence,budget_ranking_eligible,execution_ranking_eligible,source_trace_v2,work_lane,work_item_status,work_queue_order,work_queue_order_within_ministry,mean_scenario_rank,scenario_rank_range,mean_scenario_rank_within_ministry,scenario_rank_range_within_ministry,exploratory_consensus_order,all_scenario_top_5,all_scenario_top_5_within_ministry,review_intensity,review_intensity_order,next_action,evidence_status,independent_signal_family_count,repeated_signal_family_count,execution_review_signal,project_review_group,project_review_order_within_candidate,review_sequence_overall,review_sequence_within_ministry
075:2024:보건:보건의료:4000:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,4000,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립춘천병원,EXECUTION_MANAGEMENT,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:075:436:4000:4032:500,436,국립춘천병원,4032,춘천병원 정보화사업(손익),500,"춘천병원 전산주요사업(정보화,손익)",91000000,91000000,81456600,9543400,0,9543400,0.8951274725274725,0.013257575757575758,0.004364907492103418,6.0,REPEATED_MODERATE_LOW_EXECUTION;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,13,8,92.75,133.0,39.25,47.0,93,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,CONFIRMED,1,3,True,PROJECT_FINANCIAL_SIGNAL,5,11,11
075:2024:보건:보건의료:4000:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,4000,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립춘천병원,EXECUTION_MANAGEMENT,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:075:436:4000:4062:500,436,국립춘천병원,4062,춘천병원정보화사업(자본),500,"춘천병원 전산주요사업(정보화,자본)",118000000,118000000,117621290,378710,0,378710,0.996790593220339,0.017191142191142192,0.00017321228454581026,4.0,NONE,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,13,8,92.75,133.0,39.25,47.0,93,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,CONFIRMED,1,3,True,LARGE_BUDGET_CONTEXT,6,12,12
075:2024:보건:보건의료:3900:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3900,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립부곡병원,EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT;PROGRAM_STRUCTURE_CONTEXT,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:075:435:3900:3961:300,435,국립부곡병원,3961,부곡병원 운영(자본),300,부곡병원 병원관리 및 운영(자본),1208000000,1570567790,1232323530,338244260,194887400,143356860,0.7846356826151388,0.15688311688311687,0.29225477908827263,2.0,REPEATED_STRONG_LOW_EXECUTION;REPEATED_YEAR_END_CONCENTRATION;PROGRAM_BUDGET_CONCENTRATION;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,14,9,142.25,125.0,54.0,40.0,149,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,CONFIRMED,1,3,True,PROJECT_FINANCIAL_SIGNAL,1,13,13
075:2024:보건:보건의료:3900:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3900,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립부곡병원,EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT;PROGRAM_STRUCTURE_CONTEXT,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:075:435:3900:3932:500,435,국립부곡병원,3932,부곡병원정보화사업(손익),500,"부곡병원 전산주요사업(정보화,손익)",78000000,78000000,68800000,9200000,0,9200000,0.882051282051282,0.01012987012987013,0.007949119277329669,5.0,REPEATED_MODERATE_LOW_EXECUTION;PROGRAM_BUDGET_CONCENTRATION;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,14,9,142.25,125.0,54.0,40.0,149,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,CONFIRMED,1,3,True,PROJECT_FINANCIAL_SIGNAL,2,14,14
075:2024:보건:보건의료:3900:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3900,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립부곡병원,EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT;PROGRAM_STRUCTURE_CONTEXT,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:075:435:3900:3931:650,435,국립부곡병원,3931,부곡병원 운영(손익),650,부곡병원 수입대체경비,49000000,128812000,102546930,26265070,0,26265070,0.7960976461820327,0.006363636363636364,0.02269393198450143,6.0,REPEATED_STRONG_LOW_EXECUTION;ACCOUNTING_ADJUSTMENT_PATTERN;PROGRAM_BUDGET_CONCENTRATION;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,14,9,142.25,125.0,54.0,40.0,149,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,CONFIRMED,1,3,True,PROJECT_FINANCIAL_SIGNAL,3,15,15
075:2024:보건:보건의료:3900:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3900,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립부곡병원,EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT;PROGRAM_STRUCTURE_CONTEXT,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:075:435:3900:3931:306,435,국립부곡병원,3931,부곡병원 운영(손익),306,부곡병원 병원관리 및 운영(손익),5799000000,4989000000,4249962720,739037280,0,739037280,0.8518666506313891,0.7531168831168831,0.6385538575123134,1.0,PROGRAM_BUDGET_CONCENTRATION;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,INFORMATIONAL,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,14,9,142.25,125.0,54.0,40.0,149,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,CONFIRMED,1,3,True,PROGRAM_STRUCTURE_CONTEXT,4,16,16
075:2024:보건:보건의료:3900:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3900,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립부곡병원,EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT;PROGRAM_STRUCTURE_CONTEXT,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:075:435:3900:3931:301,435,국립부곡병원,3931,부곡병원 운영(손익),301,국립부곡병원 건강보험부담금(손익),439000000,439000000,394763850,44236150,0,44236150,0.8992342824601367,0.057012987012987015,0.03822156877389639,3.0,PROGRAM_BUDGET_CONCENTRATION;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,14,9,142.25,125.0,54.0,40.0,149,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,CONFIRMED,1,3,True,PROGRAM_STRUCTURE_CONTEXT,5,17,17
075:2024:보건:보건의료:3900:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3900,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립부곡병원,EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT;PROGRAM_STRUCTURE_CONTEXT,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:075:435:3900:3962:500,435,국립부곡병원,3962,부곡병원정보화사업(자본),500,"부곡병원 전산주요사업(정보화,자본)",127000000,127000000,126621840,378160,0,378160,0.9970223622047244,0.016493506493506494,0.00032674336368641166,4.0,PROGRAM_BUDGET_CONCENTRATION,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,14,9,142.25,125.0,54.0,40.0,149,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,CONFIRMED,1,3,True,PROGRAM_STRUCTURE_CONTEXT,6,18,18
075:2024:사회복지:취약계층지원:1800:RESPONSIBLE_OPERATION_ACCOUNT,075,사회복지,취약계층지원,1800,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립재활원,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:075:427:1800:1861:300,427,국립재활원,1861,국립재활원 운영(자본),300,국립재활원 병원관리 및 운영(자본),6927000000,7370077820,911118160,6458959660,2631196780,3827762880,0.12362395381057184,0.22529759968776425,0.7648012164372531,3.0,REPEATED_STRONG_LOW_EXECUTION;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,15,10,73.75,102.0,27.25,40.0,70,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,1,3,True,PROJECT_FINANCIAL_SIGNAL,1,19,19
075:2024:사회복지:취약계층지원:1800:RESPONSIBLE_OPERATION_ACCOUNT,075,사회복지,취약계층지원,1800,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립재활원,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:075:427:1800:1862:500,427,국립재활원,1862,국립재활원 정보화,500,"국립재활원 정보화시스템구축(정보화,자본)",968000000,1057300380,871549020,185751360,73700000,112051360,0.8243154324790841,0.03148377024653613,0.021994697840065795,4.0,REPEATED_MODERATE_LOW_EXECUTION,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,15,10,73.75,102.0,27.25,40.0,70,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,1,3,True,PROJECT_FINANCIAL_SIGNAL,2,20,20
075:2024:사회복지:취약계층지원:1800:RESPONSIBLE_OPERATION_ACCOUNT,075,사회복지,취약계층지원,1800,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립재활원,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:075:427:1800:1851:651,427,국립재활원,1851,재활원 수입대체경비(손익),651,"국립재활원 연구, 교육 및 실습(수입대체경비)",224000000,3370893000,3196977830,173915170,21939550,151975620,0.9484067960626457,0.007285500552917453,0.020593182273086322,6.0,REPEATED_YEAR_END_CONCENTRATION;BUDGET_RAPID_DECREASE;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,NON_BLOCKING,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,15,10,73.75,102.0,27.25,40.0,70,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,1,3,True,PROJECT_FINANCIAL_SIGNAL,3,21,21
075:2024:사회복지:취약계층지원:1800:RESPONSIBLE_OPERATION_ACCOUNT,075,사회복지,취약계층지원,1800,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립재활원,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:075:427:1800:1831:311,427,국립재활원,1831,국립재활원 운영(손익),311,국립재활원 병원관리 및 운영(손익),14087000000,14191869470,13006562420,1185307050,156727760,1028579290,0.9164798511918669,0.4581734209328043,0.1403514376015861,1.0,NONE,CONTINUING,,NON_BLOCKING,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,15,10,73.75,102.0,27.25,40.0,70,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,1,3,True,LARGE_BUDGET_CONTEXT,4,22,22
075:2024:사회복지:취약계층지원:1800:RESPONSIBLE_OPERATION_ACCOUNT,075,사회복지,취약계층지원,1800,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립재활원,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:075:427:1800:1852:304,427,국립재활원,1852,국립재활연구소운영 및 재활연구(손익),304,국립재활원 재활연구개발용역사업(R&D),7686000000,7862218960,7421254340,440964620,165400000,275564620,0.9439134648572545,0.2499837377219801,0.05221433412417241,2.0,NONE,CONTINUING,,INFORMATIONAL,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,15,10,73.75,102.0,27.25,40.0,70,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,1,3,True,LARGE_BUDGET_CONTEXT,5,23,23
075:2024:사회복지:취약계층지원:1800:RESPONSIBLE_OPERATION_ACCOUNT,075,사회복지,취약계층지원,1800,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립재활원,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:075:427:1800:1831:304,427,국립재활원,1831,국립재활원 운영(손익),304,국립재활원 건강보험부담금(손익),854000000,876000000,875618850,381150,0,381150,0.999564897260274,0.027775970857997788,4.513172383632119e-05,5.0,NONE,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,15,10,73.75,102.0,27.25,40.0,70,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,1,3,True,LARGE_BUDGET_CONTEXT,6,24,24
019:2024:사회복지:고용:1000:GENERAL_ACCOUNT,019,사회복지,고용,1000,2024,GENERAL_ACCOUNT,고용창출,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:019:110:1000:1043:301,110,일반회계,1043,중소기업청년인턴제,301,청년일자리창출지원,657680000000,657680000000,537608838790,120071161210,0,120071161210,0.8174322448455176,0.42941164180351843,0.6708148599216658,1.0,REPEATED_MODERATE_LOW_EXECUTION,CONTINUING,,INFORMATIONAL,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,16,2,57.5,89.0,13.5,13.0,51,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,1,3,True,PROJECT_FINANCIAL_SIGNAL,1,25,1
019:2024:사회복지:고용:1000:GENERAL_ACCOUNT,019,사회복지,고용,1000,2024,GENERAL_ACCOUNT,고용창출,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:019:110:1000:1044:301,110,일반회계,1044,청년내일채움공제,301,청년내일채움공제(일반),162808000000,157658906000,113209060740,44449845260,0,44449845260,0.7180632138852974,0.10630040533199615,0.24833287544772484,3.0,REPEATED_STRONG_LOW_EXECUTION;ACCOUNTING_ADJUSTMENT_PATTERN;BUDGET_RAPID_DECREASE;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,16,2,57.5,89.0,13.5,13.0,51,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,1,3,True,PROJECT_FINANCIAL_SIGNAL,2,26,2
019:2024:사회복지:고용:1000:GENERAL_ACCOUNT,019,사회복지,고용,1000,2024,GENERAL_ACCOUNT,고용창출,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:019:110:1000:1039:321,110,일반회계,1039,한국고용정보원출연,321,한국고용정보원운영지원,41407000000,41407000000,41399500000,7500000,0,7500000,0.9998188712053517,0.02703540909280849,4.1901080981579465e-05,8.0,ACCOUNTING_ADJUSTMENT_PATTERN;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,16,2,57.5,89.0,13.5,13.0,51,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,1,3,True,PROJECT_FINANCIAL_SIGNAL,3,27,3
019:2024:사회복지:고용:1000:GENERAL_ACCOUNT,019,사회복지,고용,1000,2024,GENERAL_ACCOUNT,고용창출,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:019:110:1000:1070:300,110,일반회계,1070,취약계층취업촉진,300,취약계층취업촉진,6185000000,6185000000,5918089270,266910730,23958000,242952730,0.9568454761519806,0.004038302828966612,0.0014911797483443323,15.0,REPEATED_YEAR_END_CONCENTRATION,CONTINUING,,INFORMATIONAL,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,16,2,57.5,89.0,13.5,13.0,51,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,1,3,True,PROJECT_FINANCIAL_SIGNAL,4,28,4
019:2024:사회복지:고용:1000:GENERAL_ACCOUNT,019,사회복지,고용,1000,2024,GENERAL_ACCOUNT,고용창출,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:019:110:1000:1045:301,110,일반회계,1045,고용영향평가사업,301,고용영향평가사업,1039000000,1039000000,1039000000,0,0,0,1.0,0.0006783826417617317,0.0,20.0,REPEATED_YEAR_END_CONCENTRATION;BUDGET_RAPID_DECREASE;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,16,2,57.5,89.0,13.5,13.0,51,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,1,3,True,PROJECT_FINANCIAL_SIGNAL,5,29,5
019:2024:사회복지:고용:1000:GENERAL_ACCOUNT,019,사회복지,고용,1000,2024,GENERAL_ACCOUNT,고용창출,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,FULL_POPULATION_REVIEWABLE,False,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2024:019:110:1000:1051:307,110,일반회계,1051,청년진로및취업지원(일반),307,공정채용문화 확산,5631000000,5631000000,5304060000,326940000,0,326940000,0.9419392647842302,0.003676585809201454,0.0018265519221490121,17.0,MULTIPLE_FINANCIAL_SIGNALS,NEW,NEW,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2024.csv,REPEATED_OR_MULTIPLE,READY_FOR_REVIEW,16,2,57.5,89.0,13.5,13.0,51,False,False,REPEATED_OR_MULTIPLE,1,반복·복수 신호의 원인을 세부사업과 원문에서 확인,LIMITED,1,3,True,PROGRAM_STRUCTURE_CONTEXT,6,30,6
